Date,Open,High,Low,Close,Adj Close,Volume
2011-12-19,192.300003,193.750000,183.100006,188.050003,161.113892,19480
2011-12-20,189.750000,192.949997,188.500000,189.850006,162.656052,10087
2011-12-21,191.000000,193.850006,187.500000,189.399994,162.270493,17616
2011-12-22,187.500000,193.500000,183.100006,191.899994,164.412399,10289
2011-12-23,192.199997,195.250000,190.500000,193.949997,166.168747,4972
2011-12-26,195.000000,195.899994,194.000000,195.500000,167.496719,42020
2011-12-27,196.899994,198.000000,190.000000,196.000000,167.925095,10422
2011-12-28,195.850006,197.750000,195.100006,196.500000,168.353485,3991
2011-12-29,196.000000,198.649994,195.000000,197.850006,169.510117,6094
2011-12-30,198.000000,198.800003,193.000000,195.649994,167.625244,10104
2012-01-02,198.000000,202.000000,197.000000,200.399994,171.694855,25371
2012-01-03,199.350006,203.649994,198.149994,199.050003,170.538239,4710
2012-01-04,202.000000,202.000000,199.300003,200.500000,171.780533,4529
2012-01-05,202.000000,202.000000,196.500000,201.449997,172.594437,4113
2012-01-06,198.500000,200.500000,197.500000,198.250000,169.852829,2144
2012-01-07,null,null,null,null,null,null
2012-01-09,198.050003,200.500000,196.199997,198.000000,169.638641,2926
2012-01-10,198.500000,205.000000,198.500000,204.050003,174.822037,11261
2012-01-11,204.500000,217.000000,204.500000,210.399994,180.262482,31975
2012-01-12,210.699997,219.199997,207.199997,216.649994,185.617218,22376
2012-01-13,219.600006,230.000000,219.600006,220.899994,189.258469,44450
2012-01-16,223.000000,226.800003,216.399994,223.350006,191.357513,12107
2012-01-17,225.800003,225.850006,218.000000,219.399994,187.973297,14555
2012-01-18,224.800003,228.899994,215.100006,218.149994,186.902359,47553
2012-01-19,219.699997,224.500000,219.000000,223.100006,191.143341,16687
2012-01-20,225.500000,226.000000,217.000000,218.649994,187.330765,16975
2012-01-23,221.250000,223.000000,217.250000,218.399994,187.116516,14373
2012-01-24,219.000000,221.850006,218.699997,219.100006,187.716278,106143
2012-01-25,218.550003,221.500000,218.000000,219.050003,190.278839,10917
2012-01-27,220.000000,222.000000,216.300003,217.550003,188.975830,8559
2012-01-30,217.449997,219.850006,205.800003,207.949997,180.636749,32125
2012-01-31,210.000000,212.000000,205.300003,207.000000,179.811523,15001
2012-02-01,209.949997,213.850006,207.550003,211.149994,183.416458,18558
2012-02-02,213.750000,215.350006,212.000000,213.050003,185.066895,16686
2012-02-03,212.100006,220.000000,212.100006,217.550003,188.975830,18842
2012-02-06,219.949997,223.550003,217.100006,218.350006,189.670761,23643
2012-02-07,218.500000,222.500000,214.550003,219.300003,190.495987,30395
2012-02-08,219.050003,222.000000,215.149994,217.550003,188.975830,22821
2012-02-09,217.000000,218.949997,214.750000,215.600006,187.281937,22495
2012-02-10,217.000000,221.500000,215.600006,216.699997,188.237473,28928
2012-02-13,217.100006,219.699997,214.000000,215.050003,186.804199,18362
2012-02-14,216.000000,218.949997,215.000000,216.949997,188.454636,18982
2012-02-15,219.000000,252.699997,219.000000,235.199997,204.307556,1531702
2012-02-16,229.000000,243.000000,229.000000,236.800003,205.697449,139422
2012-02-17,238.699997,242.649994,235.000000,237.949997,206.696381,190649
2012-02-21,240.000000,243.899994,236.000000,236.899994,205.784302,75724
2012-02-22,238.449997,241.000000,227.449997,229.750000,199.573410,41867
2012-02-23,231.000000,232.899994,225.000000,230.199997,199.964325,72905
2012-02-24,230.199997,233.000000,229.300003,230.350006,200.094604,21788
2012-02-27,232.000000,232.000000,218.000000,222.300003,193.101959,31318
2012-02-28,223.050003,229.000000,220.000000,226.300003,196.576553,21126
2012-02-29,227.850006,230.899994,218.199997,220.850006,191.842377,27579
2012-03-01,222.000000,223.500000,216.000000,217.600006,189.019272,30315
2012-03-02,219.899994,220.500000,215.500000,216.649994,188.194046,14118
2012-03-03,217.500000,217.949997,215.000000,216.300003,187.890015,13840
2012-03-05,218.699997,223.449997,217.000000,218.300003,189.627335,50080
2012-03-06,220.000000,221.000000,209.050003,213.199997,185.197205,18744
2012-03-07,214.000000,214.399994,209.050003,212.800003,184.849731,17324
2012-03-09,215.449997,222.000000,213.500000,219.399994,190.582825,42747
2012-03-12,222.500000,222.500000,217.149994,217.949997,189.323273,11624
2012-03-13,219.250000,222.449997,218.149994,218.699997,189.974777,18380
2012-03-14,220.500000,222.000000,217.199997,217.750000,189.149536,14924
2012-03-15,217.500000,218.000000,215.600006,216.399994,187.976852,11024
2012-03-16,218.250000,220.899994,210.500000,211.500000,183.720474,48008
2012-03-19,212.000000,216.500000,211.500000,213.600006,185.544662,18085
2012-03-20,214.500000,215.899994,213.500000,215.000000,186.760742,133808
2012-03-21,214.600006,215.500000,212.100006,214.149994,186.022385,6743
2012-03-22,215.000000,220.899994,208.149994,209.149994,181.679138,32045
2012-03-23,211.899994,211.949997,206.000000,209.050003,181.592270,22256
2012-03-26,208.000000,209.149994,206.000000,207.300003,180.072113,11695
2012-03-27,210.000000,211.899994,203.000000,203.949997,177.162140,14855
2012-03-28,204.949997,205.199997,203.000000,204.050003,177.248993,11112
2012-03-29,203.000000,204.500000,198.250000,200.050003,173.774384,25791
2012-03-30,203.500000,203.699997,198.050003,201.750000,175.251068,21967
2012-04-02,203.899994,209.000000,203.800003,207.199997,179.985245,682219
2012-04-03,208.000000,215.949997,207.000000,212.199997,184.328522,22380
2012-04-04,213.899994,217.649994,211.899994,212.449997,184.545700,17531
2012-04-09,211.750000,211.750000,202.100006,203.100006,176.423782,21504
2012-04-10,203.500000,205.500000,199.100006,201.550003,175.077362,18510
2012-04-11,200.750000,204.949997,200.100006,202.750000,176.119736,9152
2012-04-12,202.850006,205.500000,202.100006,202.550003,175.945999,14063
2012-04-13,202.500000,204.399994,200.050003,200.399994,174.078400,22028
2012-04-16,202.000000,204.000000,198.000000,198.649994,172.558243,11568
2012-04-17,199.100006,202.850006,199.000000,201.649994,175.164215,12532
2012-04-18,204.300003,209.500000,203.000000,205.600006,178.595413,31749
2012-04-19,206.050003,207.500000,204.000000,204.199997,177.379303,6904
2012-04-20,204.250000,205.500000,200.550003,203.449997,176.727798,8063
2012-04-23,202.250000,204.399994,199.000000,200.000000,173.730957,8297
2012-04-24,204.899994,204.899994,198.550003,199.500000,173.296616,6807
2012-04-25,200.000000,202.000000,195.600006,196.750000,170.907822,7286
2012-04-26,199.000000,199.500000,195.149994,198.300003,172.254257,12114
2012-04-27,199.000000,201.000000,197.000000,198.250000,172.210815,206228
2012-04-30,198.500000,204.000000,197.100006,203.250000,176.554077,22759
2012-05-02,202.550003,206.000000,200.300003,201.000000,174.599594,7945
2012-05-03,199.800003,200.000000,197.500000,198.000000,171.993637,6969
2012-05-04,198.550003,199.699997,190.100006,190.949997,165.869614,16425
2012-05-07,189.000000,193.949997,187.250000,192.250000,166.998871,11382
2012-05-08,196.000000,198.000000,191.100006,192.399994,167.129166,9846
2012-05-09,191.000000,194.399994,190.550003,193.000000,167.650345,12143
2012-05-10,195.500000,199.800003,193.000000,198.100006,172.080505,14397
2012-05-11,199.250000,199.250000,192.000000,192.600006,167.302887,9494
2012-05-14,195.149994,200.699997,192.500000,194.850006,169.257370,36963
2012-05-15,196.000000,198.949997,189.100006,191.100006,165.999908,23532
2012-05-16,191.500000,191.750000,185.000000,185.350006,161.005157,33806
2012-05-17,188.600006,191.300003,186.300003,190.100006,165.131271,15324
2012-05-18,188.600006,191.850006,185.199997,190.149994,165.174667,8064
2012-05-21,191.000000,193.649994,190.100006,190.750000,165.695847,4715
2012-05-22,192.000000,194.250000,191.949997,192.850006,167.520081,7599
2012-05-23,191.050003,194.000000,190.550003,191.550003,166.390808,389369
2012-05-24,192.250000,194.500000,192.199997,193.699997,168.258423,4637
2012-05-25,193.449997,193.449997,191.199997,191.949997,166.738266,2246
2012-05-28,191.399994,195.500000,191.399994,194.350006,168.823044,6645
2012-05-29,196.000000,198.000000,191.600006,193.050003,167.693802,12104
2012-05-30,192.100006,197.500000,192.100006,194.850006,169.257370,6184
2012-05-31,196.000000,201.949997,195.600006,198.550003,172.471390,20801
2012-06-01,198.850006,198.850006,193.699997,194.250000,168.736176,7069
2012-06-04,194.500000,194.750000,189.000000,190.699997,165.652451,19719
2012-06-05,192.500000,192.500000,186.000000,187.199997,162.612167,11593
2012-06-06,191.000000,196.000000,189.500000,194.750000,169.170517,12698
2012-06-07,195.100006,197.000000,194.000000,194.800003,169.213928,5959
2012-06-08,193.850006,194.000000,192.100006,193.050003,167.693802,7694
2012-06-11,195.000000,197.899994,191.850006,193.350006,167.954391,12290
2012-06-12,192.149994,193.300003,190.649994,191.899994,166.694839,8235
2012-06-13,193.000000,195.449997,188.000000,189.100006,164.262604,124644
2012-06-14,188.649994,190.449997,187.500000,188.600006,166.917725,8998
2012-06-15,189.000000,192.000000,188.000000,190.199997,168.333771,7778
2012-06-18,190.500000,191.350006,189.000000,189.300003,167.537247,4639
2012-06-19,189.850006,189.899994,187.000000,187.800003,166.209686,2904
2012-06-20,188.000000,188.000000,184.300003,184.750000,163.510315,15486
2012-06-21,185.000000,185.500000,181.600006,182.600006,161.607498,12814
2012-06-22,183.500000,183.500000,176.500000,177.149994,156.784042,28145
2012-06-25,178.199997,179.949997,176.000000,176.649994,156.341553,26135
2012-06-26,177.000000,179.000000,176.000000,176.949997,156.607040,14552
2012-06-27,179.800003,181.000000,178.250000,178.750000,158.200104,20657
2012-06-28,181.000000,184.500000,180.000000,180.850006,160.058685,26040
2012-06-29,183.500000,184.000000,181.550003,182.850006,161.828766,29215
2012-07-02,183.500000,184.850006,181.899994,183.500000,162.404037,17676
2012-07-03,184.699997,185.899994,181.500000,182.550003,161.563248,16740
2012-07-04,183.300003,184.600006,181.850006,182.449997,161.474747,19955
2012-07-05,182.050003,184.800003,181.000000,181.899994,160.987946,40928
2012-07-06,183.000000,183.000000,180.500000,180.699997,159.925934,15531
2012-07-09,180.699997,180.699997,177.550003,178.050003,157.580597,16383
2012-07-10,180.000000,184.000000,179.250000,182.550003,161.563248,31524
2012-07-11,182.550003,185.500000,182.000000,182.600006,161.607498,22484
2012-07-12,181.000000,181.899994,180.100006,180.449997,159.704666,13129
2012-07-13,180.000000,184.100006,180.000000,181.350006,160.501221,18346
2012-07-16,183.899994,183.899994,178.500000,179.149994,158.554123,12956
2012-07-17,179.800003,182.399994,174.199997,174.899994,154.792725,19699
2012-07-18,175.000000,178.000000,170.399994,171.350006,151.650833,30526
2012-07-19,173.449997,175.199997,169.250000,170.250000,150.677307,36506
2012-07-20,171.350006,171.350006,164.699997,165.550003,146.517639,48766
2012-07-23,165.949997,167.649994,164.100006,164.899994,145.942352,20531
2012-07-24,167.000000,170.300003,165.600006,169.500000,150.013550,41532
2012-07-25,168.000000,168.000000,157.000000,157.949997,139.791367,85935
2012-07-26,157.000000,159.949997,154.500000,155.449997,137.578751,41515
2012-07-27,158.800003,159.449997,152.500000,153.899994,136.206970,33513
2012-07-30,153.100006,158.000000,153.100006,154.800003,137.003525,31158
2012-07-31,156.000000,159.449997,154.000000,158.699997,140.455139,19494
2012-08-01,158.000000,158.699997,156.300003,157.550003,139.437363,12162
2012-08-02,157.699997,157.699997,155.600006,156.350006,138.375320,8334
2012-08-03,156.000000,157.050003,154.149994,155.649994,137.755768,18602
2012-08-06,157.000000,157.750000,156.000000,156.399994,138.419556,11910
2012-08-07,156.399994,157.449997,152.000000,156.649994,138.640808,35228
2012-08-08,157.100006,157.500000,156.149994,156.649994,138.640808,7173
2012-08-09,156.800003,157.000000,155.550003,156.050003,138.109802,4517
2012-08-10,155.000000,156.000000,152.300003,153.649994,135.985718,12021
2012-08-13,154.500000,158.750000,154.000000,156.199997,138.242569,12906
2012-08-14,156.350006,157.500000,156.050003,156.600006,138.596573,9880
2012-08-16,156.600006,157.500000,153.449997,154.350006,136.605255,9591
2012-08-17,155.000000,159.000000,155.000000,155.850006,137.932816,18040
2012-08-21,157.000000,157.000000,155.050003,155.649994,137.755768,8586
2012-08-22,154.699997,156.000000,153.000000,154.250000,136.516739,8591
2012-08-23,155.000000,155.000000,151.100006,152.899994,135.321930,18730
2012-08-24,152.850006,157.949997,151.550003,156.899994,138.862076,94299
2012-08-27,159.750000,160.800003,151.500000,153.300003,135.675949,169645
2012-08-28,152.149994,155.899994,151.649994,152.750000,135.189224,37260
2012-08-29,153.750000,154.649994,147.699997,148.449997,131.383530,24635
2012-08-30,148.000000,149.000000,147.000000,148.250000,131.206528,17033
2012-08-31,148.500000,150.000000,146.000000,148.050003,131.029526,22626
2012-09-03,149.949997,149.949997,147.000000,147.300003,130.365753,10170
2012-09-04,149.800003,162.500000,149.800003,157.449997,139.348846,3494894
2012-09-05,157.449997,168.649994,157.449997,163.800003,144.968811,578962
2012-09-06,161.000000,181.600006,160.000000,179.949997,159.262146,1077076
2012-09-07,182.050003,183.899994,170.500000,172.050003,152.270386,396752
2012-09-08,173.449997,173.899994,172.100006,172.800003,152.934158,21261
2012-09-10,173.649994,175.000000,168.350006,169.600006,150.102051,102086
2012-09-11,167.399994,174.750000,166.050003,168.300003,148.951492,132878
2012-09-12,170.050003,172.399994,164.000000,165.149994,146.163635,72981
2012-09-13,165.500000,168.500000,161.800003,162.250000,143.597031,49416
2012-09-14,164.000000,166.899994,158.250000,159.199997,140.897659,123119
2012-09-17,161.350006,162.750000,157.500000,159.800003,141.428696,95701
2012-09-18,160.000000,165.000000,159.449997,159.949997,141.561447,116820
2012-09-20,160.100006,160.600006,157.000000,158.649994,140.410904,50607
2012-09-21,161.699997,165.000000,155.500000,157.449997,139.348846,345884
2012-09-24,158.949997,169.000000,156.000000,168.100006,148.774475,423922
2012-09-25,171.899994,173.899994,168.500000,171.100006,151.429596,232445
2012-09-26,170.100006,172.000000,167.500000,168.449997,149.084259,57503
2012-09-27,168.449997,175.000000,167.050003,169.100006,149.659515,152287
2012-09-28,170.949997,178.000000,170.800003,175.750000,155.545013,153974
2012-10-01,177.000000,178.699997,173.199997,175.550003,155.368011,91704
2012-10-03,175.199997,177.000000,172.250000,172.800003,152.934158,54820
2012-10-04,174.000000,176.199997,172.649994,172.949997,153.066910,57397
2012-10-05,174.399994,174.750000,170.000000,172.300003,152.491638,61016
2012-10-08,171.699997,179.000000,171.050003,173.449997,153.509415,86308
2012-10-09,174.100006,175.000000,169.550003,170.449997,150.854309,37310
2012-10-10,170.449997,172.399994,165.199997,165.949997,146.871643,63296
2012-10-11,166.899994,172.000000,166.050003,166.600006,147.446915,69118
2012-10-12,167.000000,169.949997,165.000000,166.949997,147.756699,45052
2012-10-15,167.949997,169.000000,164.500000,166.500000,147.358414,40116
2012-10-16,168.300003,168.500000,165.649994,166.199997,147.092926,21194
2012-10-17,166.600006,167.500000,162.649994,163.050003,144.305069,30266
2012-10-18,164.100006,166.550003,164.000000,165.149994,146.163635,45695
2012-10-19,165.100006,165.699997,160.500000,161.149994,142.623474,30622
2012-10-22,162.000000,162.000000,158.000000,160.750000,142.269470,28483
2012-10-23,160.600006,161.949997,159.100006,159.699997,141.340179,24793
2012-10-25,158.350006,160.699997,158.250000,158.949997,140.676407,47659
2012-10-29,158.000000,159.000000,155.100006,155.949997,138.021286,58418
2012-10-30,156.149994,157.000000,153.750000,155.000000,137.180511,22416
2012-10-31,155.550003,156.649994,152.550003,153.399994,135.764450,24499
2012-11-01,154.850006,163.750000,153.600006,161.600006,143.021744,280220
2012-11-02,163.000000,163.800003,159.100006,161.800003,143.198776,34564
2012-11-05,162.000000,164.649994,160.600006,164.199997,145.322861,28812
2012-11-06,162.350006,168.800003,162.350006,167.600006,148.331970,56934
2012-11-07,168.199997,169.000000,163.399994,164.949997,145.986618,18431
2012-11-08,162.300003,166.500000,162.300003,165.699997,146.650391,15581
2012-11-09,165.649994,165.850006,163.600006,165.250000,146.252136,19937
2012-11-11,null,null,null,null,null,null
2012-11-12,166.000000,166.500000,163.550003,164.649994,145.721115,13895
2012-11-15,164.600006,168.399994,164.600006,165.550003,146.517639,24679
2012-11-16,165.550003,166.850006,163.000000,163.350006,144.570572,18098
2012-11-19,163.149994,163.899994,159.000000,159.899994,141.517181,20717
2012-11-20,160.949997,160.949997,155.750000,156.850006,138.817856,15295
2012-11-21,156.699997,159.000000,156.000000,157.500000,139.393082,9804
2012-11-22,158.000000,159.699997,156.050003,156.699997,138.685074,9001
2012-11-23,158.000000,159.500000,157.250000,157.800003,139.658615,10138
2012-11-26,158.000000,160.500000,157.350006,158.750000,140.499405,13071
2012-11-27,158.800003,159.600006,157.050003,157.550003,139.437363,21729
2012-11-29,158.500000,162.000000,158.250000,158.800003,140.543671,22858
2012-11-30,159.050003,167.199997,158.300003,160.250000,141.826965,361601
2012-12-03,161.899994,163.949997,161.000000,162.449997,143.774033,36758
2012-12-04,164.649994,169.449997,163.199997,168.600006,149.217010,618764
2012-12-05,169.750000,173.699997,166.000000,167.199997,147.977951,84820
2012-12-06,169.699997,172.449997,165.600006,170.000000,150.456055,263894
2012-12-07,171.000000,175.000000,169.300003,170.500000,150.898560,1646862
2012-12-10,170.000000,183.600006,170.000000,178.250000,157.757599,360861
2012-12-11,180.000000,181.750000,172.649994,174.949997,154.836960,112082
2012-12-12,176.500000,179.000000,174.149994,175.199997,155.058228,51194
2012-12-13,176.800003,176.800003,170.250000,171.149994,151.473816,39199
2012-12-14,172.750000,172.800003,170.350006,171.949997,152.181854,523027
2012-12-17,171.449997,176.750000,171.449997,175.100006,154.969727,53147
2012-12-18,175.750000,180.000000,175.350006,178.850006,158.288605,97197
2012-12-19,179.399994,187.399994,176.750000,183.949997,162.802292,313064
2012-12-20,188.000000,189.399994,178.649994,180.550003,159.793182,184229
2012-12-21,180.800003,188.800003,178.699997,182.149994,161.209213,222098
2012-12-24,182.500000,184.000000,178.000000,179.750000,159.085175,44804
2012-12-26,180.699997,184.050003,178.300003,178.899994,158.332870,44779
2012-12-27,178.050003,187.750000,178.050003,186.350006,164.926392,169818
2012-12-28,189.000000,192.949997,184.000000,189.899994,168.068237,217508
2012-12-31,190.000000,196.350006,187.000000,193.350006,171.121643,103660
2013-01-01,195.000000,198.000000,194.000000,195.550003,173.068710,93199
2013-01-02,198.000000,198.000000,190.000000,191.649994,169.617065,52892
2013-01-03,193.500000,195.500000,190.000000,190.550003,168.643555,49279
2013-01-04,191.399994,191.550003,187.250000,188.050003,166.430969,50762
2013-01-07,188.000000,189.399994,184.800003,185.300003,163.997086,36846
2013-01-08,185.899994,191.000000,184.199997,187.899994,166.298172,70558
2013-01-09,188.000000,190.800003,184.500000,185.699997,164.351105,43813
2013-01-10,185.399994,187.000000,179.449997,180.449997,159.704666,65862
2013-01-11,181.000000,182.100006,176.100006,176.850006,156.518539,30872
2013-01-14,180.000000,183.399994,174.050003,182.600006,161.607498,41769
2013-01-15,183.750000,183.750000,179.000000,179.649994,158.996643,17167
2013-01-16,180.699997,182.050003,177.699997,179.250000,158.642639,17221
2013-01-17,179.149994,182.000000,176.399994,178.699997,158.155853,37304
2013-01-18,179.500000,184.750000,178.000000,178.600006,158.067368,88418
2013-01-21,179.000000,183.199997,177.050003,180.100006,159.394928,380769
2013-01-22,184.000000,184.000000,177.500000,178.050003,157.580597,39164
2013-01-23,177.949997,178.149994,173.750000,174.449997,154.394455,41937
2013-01-24,175.000000,175.199997,171.149994,173.250000,153.332413,27654
2013-01-25,173.000000,176.399994,171.800003,174.149994,154.128952,44092
2013-01-28,175.399994,177.699997,173.000000,174.199997,154.173187,27049
2013-01-29,171.800003,171.800003,168.000000,169.250000,149.792267,46353
2013-01-30,169.600006,170.399994,166.500000,167.100006,147.889450,24630
2013-01-31,166.750000,169.800003,166.500000,168.199997,148.862961,27787
2013-02-01,168.050003,172.750000,168.050003,171.949997,152.181854,34679
2013-02-04,172.800003,174.399994,170.100006,171.149994,151.473816,21023
2013-02-05,170.000000,171.899994,168.699997,170.449997,150.854309,13559
2013-02-06,172.000000,173.800003,170.500000,171.149994,151.473816,13836
2013-02-07,171.449997,173.550003,167.000000,168.850006,149.438278,24376
2013-02-08,169.699997,170.800003,166.000000,167.600006,148.331970,28411
2013-02-11,168.000000,171.350006,167.000000,167.750000,148.464706,23569
2013-02-12,169.000000,169.149994,166.000000,167.100006,147.889450,9067
2013-02-13,168.000000,169.750000,165.500000,166.149994,147.048660,24857
2013-02-14,167.300003,168.449997,165.000000,167.500000,148.243454,22294
2013-02-15,166.500000,169.399994,166.100006,167.899994,148.597443,13195
2013-02-18,168.300003,170.000000,167.600006,169.500000,150.013550,16412
2013-02-19,170.550003,174.899994,170.550003,174.399994,154.350174,28745
2013-02-20,174.949997,176.899994,173.050003,174.149994,154.128952,17709
2013-02-21,173.500000,179.800003,172.000000,173.199997,153.288177,69136
2013-02-22,174.649994,178.000000,172.800003,174.199997,154.173187,34807
2013-02-25,176.500000,177.000000,172.100006,174.899994,154.792725,28818
2013-02-26,174.050003,174.050003,167.100006,168.300003,148.951492,14412
2013-02-27,169.750000,170.149994,165.550003,168.699997,149.305527,29434
2013-02-28,170.000000,172.000000,162.000000,164.350006,145.455612,112857
2013-03-01,163.000000,169.399994,163.000000,166.600006,147.446915,17906
2013-03-04,165.600006,170.750000,162.000000,169.699997,150.190536,26521
2013-03-05,166.600006,169.399994,166.500000,168.350006,148.995728,6722
2013-03-06,169.000000,170.949997,168.649994,169.800003,150.279037,6082
2013-03-07,169.250000,171.500000,167.399994,168.149994,148.818726,4677
2013-03-08,169.000000,174.000000,168.449997,169.750000,150.234802,14301
2013-03-11,169.500000,170.800003,167.000000,168.500000,149.128494,16851
2013-03-12,169.000000,172.750000,164.149994,165.649994,146.606155,18192
2013-03-13,166.750000,167.500000,164.500000,165.949997,146.871643,8763
2013-03-14,167.000000,167.000000,163.250000,163.550003,144.747574,29446
2013-03-15,171.949997,171.949997,162.000000,165.699997,146.650391,31762
2013-03-18,164.600006,168.350006,163.850006,167.149994,147.933716,23525
2013-03-19,166.000000,167.899994,162.500000,163.300003,144.526321,21434
2013-03-20,162.250000,163.000000,158.699997,160.649994,142.180954,52694
2013-03-21,159.500000,161.550003,153.100006,155.500000,137.623032,43460
2013-03-22,155.000000,156.949997,148.800003,150.699997,133.374832,43986
2013-03-25,154.000000,154.500000,146.250000,148.449997,131.383530,41842
2013-03-26,148.000000,148.000000,142.800003,144.050003,127.489380,23940
2013-03-28,144.000000,145.750000,137.100006,139.750000,123.683716,24573
2013-04-01,140.899994,142.899994,138.149994,141.100006,124.878540,43773
2013-04-02,141.500000,149.250000,141.000000,147.649994,130.675522,52306
2013-04-03,149.750000,152.000000,143.000000,145.399994,128.684174,61865
2013-04-04,143.250000,144.899994,140.649994,141.500000,125.232536,30219
2013-04-05,142.500000,142.850006,140.350006,141.550003,125.276779,12389
2013-04-08,143.649994,145.500000,142.699997,143.399994,126.914101,18087
2013-04-09,145.000000,145.000000,139.000000,139.600006,123.550964,16881
2013-04-10,142.449997,142.449997,138.100006,139.850006,123.772224,194100
2013-04-11,141.899994,141.899994,139.149994,139.850006,123.772224,10624
2013-04-12,139.399994,140.399994,137.350006,138.350006,122.444687,16859
2013-04-15,138.750000,139.899994,137.850006,138.399994,122.488914,11374
2013-04-16,139.000000,142.500000,139.000000,140.199997,124.081985,21032
2013-04-17,144.199997,146.500000,142.250000,142.949997,126.515816,42663
2013-04-18,143.350006,143.350006,140.000000,140.899994,124.701500,15222
2013-04-22,142.000000,143.000000,140.750000,142.100006,125.763557,13769
2013-04-23,143.100006,145.100006,142.100006,143.699997,127.179604,31244
2013-04-25,145.000000,148.800003,144.000000,145.649994,128.905411,51229
2013-04-26,144.699997,147.199997,141.500000,142.399994,126.029076,18910
2013-04-29,143.800003,144.449997,141.000000,142.050003,125.719322,17859
2013-04-30,143.449997,144.000000,141.000000,141.699997,125.409523,9073
2013-05-02,141.699997,142.350006,140.000000,140.500000,124.347511,37417
2013-05-03,141.000000,142.000000,138.500000,139.000000,123.019951,15894
2013-05-06,139.850006,141.000000,138.600006,139.850006,123.772224,16294
2013-05-07,140.949997,140.949997,139.000000,139.300003,123.285477,21359
2013-05-08,140.000000,140.199997,138.050003,138.300003,122.400414,19435
2013-05-09,139.899994,141.000000,137.100006,137.850006,122.002167,31764
2013-05-10,139.500000,140.449997,136.350006,137.000000,121.249878,25269
2013-05-13,140.000000,140.000000,136.000000,136.600006,120.895859,16413
2013-05-14,137.000000,138.000000,134.600006,135.250000,119.701073,21967
2013-05-15,137.100006,137.100006,134.600006,135.250000,119.701073,30616
2013-05-16,135.500000,139.500000,135.500000,137.399994,121.603889,44714
2013-05-17,138.750000,138.800003,136.399994,137.050003,121.294128,22253
2013-05-20,138.750000,142.699997,137.500000,138.850006,122.887199,72798
2013-05-21,138.600006,140.250000,135.899994,136.149994,120.497589,55634
2013-05-22,138.000000,138.399994,134.800003,135.199997,119.656792,32378
2013-05-23,135.500000,135.500000,130.600006,131.100006,116.028168,26491
2013-05-24,131.199997,133.600006,129.000000,132.199997,117.001686,33054
2013-05-27,131.850006,134.000000,131.550003,132.699997,117.444199,16054
2013-05-28,134.399994,138.399994,133.350006,134.800003,119.302811,2115941
2013-05-29,135.000000,136.550003,133.000000,134.199997,118.771767,43523
2013-05-30,134.000000,134.000000,130.149994,130.649994,115.629890,36504
2013-05-31,130.000000,130.699997,126.000000,126.349998,111.824257,42383
2013-06-03,126.349998,127.800003,124.750000,125.349998,110.939209,16856
2013-06-04,126.500000,132.399994,122.599998,130.199997,115.231628,46719
2013-06-05,129.050003,133.949997,129.050003,132.300003,117.090225,23853
2013-06-06,131.000000,131.800003,130.000000,130.649994,115.629890,10159
2013-06-07,130.000000,134.449997,128.000000,130.949997,115.895401,34480
2013-06-10,132.300003,133.550003,130.000000,130.649994,115.629890,19893
2013-06-11,129.600006,130.449997,126.349998,126.800003,112.222519,13435
2013-06-12,126.099998,127.349998,124.099998,124.800003,110.452454,9981
2013-06-13,125.000000,127.500000,123.500000,125.349998,112.746040,15607
2013-06-14,127.500000,127.500000,123.949997,126.250000,113.555550,26953
2013-06-17,126.250000,128.500000,122.500000,123.449997,111.037079,14351
2013-06-18,124.150002,127.650002,123.250000,125.599998,112.970909,37089
2013-06-19,126.849998,126.849998,124.000000,124.400002,111.891571,4458
2013-06-20,124.000000,124.000000,119.699997,121.849998,109.597969,31020
2013-06-21,120.400002,121.500000,115.599998,116.300003,104.606026,47022
2013-06-24,116.000000,116.300003,109.000000,109.750000,98.714615,26012
2013-06-25,109.500000,109.900002,105.000000,106.900002,96.151207,33871
2013-06-26,109.300003,110.400002,107.150002,109.099998,98.129974,15555
2013-06-27,109.650002,112.449997,108.550003,108.900002,97.950089,18690
2013-06-28,107.050003,110.250000,107.000000,108.699997,97.770210,16562
2013-07-01,109.500000,114.599998,109.500000,112.150002,100.873306,49067
2013-07-02,112.300003,113.099998,109.449997,110.000000,98.939484,15914
2013-07-03,109.500000,109.500000,106.699997,107.150002,96.376068,11963
2013-07-04,108.000000,108.300003,105.849998,106.400002,95.701469,14410
2013-07-05,107.099998,107.900002,106.199997,106.650002,95.926323,12802
2013-07-08,107.750000,107.750000,104.650002,105.750000,95.116821,10269
2013-07-09,106.500000,108.400002,105.050003,105.449997,94.846992,16349
2013-07-10,106.699997,107.050003,104.750000,105.250000,94.667107,18982
2013-07-11,106.650002,108.300003,104.599998,105.050003,94.487206,31711
2013-07-12,108.400002,108.400002,102.500000,102.750000,92.418465,18286
2013-07-15,103.000000,103.750000,101.250000,101.449997,91.249176,33617
2013-07-16,101.000000,103.449997,99.150002,100.050003,89.989960,36218
2013-07-17,101.000000,103.000000,99.500000,99.900002,89.855042,26290
2013-07-18,100.150002,100.800003,98.750000,99.050003,89.090508,17473
2013-07-19,99.500000,99.500000,97.000000,97.250000,87.471497,18407
2013-07-22,98.000000,98.000000,94.500000,95.000000,85.447731,21838
2013-07-23,95.500000,95.800003,92.000000,92.650002,83.334030,32692
